DDInter1843	DDInter885	2
DDInter1859	DDInter885	2
DDInter885	DDInter1861	2
DDInter885	DDInter1866	2
DDInter885	DDInter1872	2
DDInter1881	DDInter885	2
DDInter885	DDInter1882	2
DDInter1887	DDInter885	3
DDInter885	DDInter1890	2
DDInter885	DDInter1891	2
DDInter885	DDInter1901	3
DDInter1910	DDInter885	2
DDInter1915	DDInter885	2
DDInter885	DDInter1922	2
DDInter1928	DDInter885	2
DDInter885	DDInter1933	3
DDInter1943	DDInter885	1
DDInter1946	DDInter885	2
DDInter885	DDInter1949	2
DDInter1951	DDInter885	2
DDInter885	DDInter1963	1
DDInter885	DDInter1964	1
DDInter885	DDInter1965	1
DDInter885	DDInter1966	1
DDInter1967	DDInter885	3
DDInter257	DDInter1855	2
DDInter1881	DDInter1091	2
DDInter1632	DDInter36	2
DDInter1782	DDInter36	2
DDInter1898	DDInter36	1
DDInter1605	DDInter36	2
DDInter1606	DDInter36	2
DDInter1607	DDInter36	2
DDInter1635	DDInter36	2
DDInter1640	DDInter36	2
DDInter1665	DDInter36	2
DDInter1675	DDInter36	1
DDInter1678	DDInter36	2
DDInter1705	DDInter36	2
DDInter1717	DDInter36	2
DDInter1735	DDInter36	2
DDInter1763	DDInter36	2
DDInter1769	DDInter36	2
DDInter1773	DDInter36	2
DDInter1793	DDInter36	2
DDInter1796	DDInter36	2
DDInter1817	DDInter36	2
DDInter1826	DDInter36	2
DDInter1828	DDInter36	2
DDInter1836	DDInter36	2
DDInter1855	DDInter36	2
DDInter1857	DDInter36	2
DDInter1858	DDInter36	1
DDInter1861	DDInter36	2
DDInter1866	DDInter36	2
DDInter1867	DDInter36	2
DDInter1880	DDInter36	2
DDInter1887	DDInter36	2
DDInter1947	DDInter36	2
DDInter1951	DDInter36	1
DDInter1967	DDInter36	2
DDInter16	DDInter1632	2
DDInter1632	DDInter51	2
DDInter168	DDInter1632	1
DDInter195	DDInter1632	1
DDInter1632	DDInter212	2
DDInter1632	DDInter246	1
DDInter1632	DDInter280	2
DDInter1632	DDInter307	2
DDInter364	DDInter1632	2
DDInter385	DDInter1632	2
DDInter1632	DDInter393	2
DDInter1632	DDInter474	2
DDInter1632	DDInter513	1
DDInter547	DDInter1632	2
DDInter581	DDInter1632	2
DDInter1632	DDInter607	2
DDInter1632	DDInter636	2
DDInter1632	DDInter650	2
DDInter1632	DDInter651	2
DDInter653	DDInter1632	2
DDInter654	DDInter1632	2
DDInter1632	DDInter669	2
DDInter1632	DDInter706	2
DDInter717	DDInter1632	2
DDInter825	DDInter1632	2
DDInter1632	DDInter826	2
DDInter1632	DDInter831	2
DDInter1632	DDInter832	2
DDInter840	DDInter1632	2
DDInter934	DDInter1632	2
DDInter1632	DDInter929	2
DDInter1632	DDInter928	2
DDInter1632	DDInter930	2
DDInter1632	DDInter931	2
DDInter932	DDInter1632	2
DDInter1632	DDInter933	2
DDInter936	DDInter1632	2
DDInter940	DDInter1632	2
DDInter941	DDInter1632	2
DDInter937	DDInter1632	2
DDInter939	DDInter1632	2
DDInter938	DDInter1632	2
DDInter1632	DDInter1016	2
DDInter1018	DDInter1632	2
DDInter1632	DDInter1055	2
DDInter1632	DDInter1070	2
DDInter1632	DDInter1077	2
DDInter1632	DDInter1082	2
DDInter1088	DDInter1632	2
DDInter1632	DDInter1115	2
DDInter1632	DDInter1118	2
DDInter1123	DDInter1632	2
DDInter1126	DDInter1632	2
DDInter1164	DDInter1632	2
DDInter1202	DDInter1632	1
DDInter1217	DDInter1632	2
DDInter1632	DDInter1223	2
DDInter1269	DDInter1632	2
DDInter1342	DDInter1632	2
DDInter1382	DDInter1632	2
DDInter1632	DDInter1389	3
DDInter1632	DDInter1443	2
DDInter1447	DDInter1632	2
DDInter1632	DDInter1472	2
DDInter1632	DDInter1488	2
DDInter1632	DDInter1487	2
DDInter1632	DDInter1506	2
DDInter1513	DDInter1632	1
DDInter1515	DDInter1632	1
DDInter1581	DDInter1632	2
DDInter37	DDInter1621	1
DDInter37	DDInter1646	1
DDInter37	DDInter1660	1
DDInter37	DDInter1679	1
DDInter37	DDInter1826	1
DDInter37	DDInter1828	1
DDInter1881	DDInter37	1
DDInter1621	DDInter690	2
DDInter690	DDInter1622	2
DDInter690	DDInter1646	2
DDInter1647	DDInter690	2
DDInter690	DDInter1660	2
DDInter690	DDInter1665	2
DDInter1675	DDInter690	2
DDInter690	DDInter1679	2
DDInter690	DDInter1811	2
DDInter1826	DDInter690	2
DDInter690	DDInter1828	2
DDInter1881	DDInter690	2
DDInter1886	DDInter690	2
DDInter38	DDInter1855	2
DDInter40	DDInter1675	2
DDInter40	DDInter1855	2
DDInter40	DDInter1857	2
DDInter40	DDInter1963	1
DDInter40	DDInter1965	1
DDInter40	DDInter1966	1
DDInter41	DDInter1855	2
DDInter41	DDInter1857	2
DDInter42	DDInter1713	2
DDInter1717	DDInter42	2
DDInter42	DDInter1963	2
DDInter42	DDInter1965	2
DDInter42	DDInter1966	2
DDInter367	DDInter1589	2
DDInter367	DDInter1590	2
DDInter367	DDInter1592	2
DDInter367	DDInter1627	2
DDInter367	DDInter1650	2
DDInter367	DDInter1663	2
DDInter367	DDInter1861	2
DDInter1647	DDInter43	2
DDInter43	DDInter1665	3
DDInter1881	DDInter43	2
DDInter1886	DDInter43	2
